BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
0,24500,123319,159934,DebtCon,Mgr,2,0,0,300.62518954,0,25,37.786175201,3
0,24500,,35543,HomeImp,Other,21,0,0,83.111988152,1,15,29.855633501,3
0,24600,135278,164559,DebtCon,Other,5,1,0,225.36684849,0,20,34.079157691,3
0,24600,,146804,,,,,,,,,17.263534849,3
0,24700,53925,83056,DebtCon,Mgr,4,0,0,251.1883928,2,25,34.889241727,3
0,24800,144410,211936,HomeImp,ProfExe,3,0,0,195.07035954,1,28,38.926156879,3
0,24800,82670,106563,DebtCon,Mgr,8,0,0,302.98443202,2,28,30.956485836,3
0,24900,89530,146815,DebtCon,ProfExe,19,1,0,164.77031037,1,25,39.345858588,3
0,25000,,62619,DebtCon,Other,26,0,0,112.96748332,0,8,21.263805377,3
0,25000,109000,175000,DebtCon,Sales,17,0,0,298.33333333,1,31,,3
0,25000,99348,200000,DebtCon,Other,23,0,0,199.83333333,0,19,,3
0,25000,23900,55700,,Office,2.5,0,0,116.63333333,2,7,,3
0,25000,71700,122500,DebtCon,Office,0,0,0,303.4,1,24,,3
0,25100,147622,187441,HomeImp,Self,3,0,0,170.48072082,0,16,41.52143161,3
0,25100,26889,47061,DebtCon,Other,28,0,0,318.90133251,,13,31.32456596,3
0,25100,118559,150172,DebtCon,Office,4,,,279.19802143,1,37,42.987979461,3
0,25100,44639,75412,DebtCon,Other,22,,1,284.91367043,0,29,39.518017085,3
0,25200,75037,102227,DebtCon,Office,9,0,0,148.72977821,0,21,37.239696741,3
0,25200,73168,93608,DebtCon,Office,9,0,0,151.12147952,0,21,35.590326769,3
0,25300,115226,153900,DebtCon,Office,6,,,303.01408346,2,36,41.715110686,3
0,25300,118744,153552,DebtCon,Office,5,,,307.87619897,1,35,43.469263374,3
0,25300,46780,62536,DebtCon,Office,18,0,0,189.13668831,0,22,30.746724366,3
0,25400,149364,210724,HomeImp,Other,10,0,0,266.50672409,1,34,41.617983034,3
0,25400,82553,107422,DebtCon,Mgr,9,1,0,305.75970536,2,29,32.72167844,3
0,25400,69035,108365,DebtCon,ProfExe,13,0,0,281.22191088,1,33,39.543341495,3
0,25500,44562,79481,DebtCon,Other,10,0,0,126.27780817,1,19,40.250738027,3
0,25500,26603,64347,,Office,1,0,0,117.43236504,1,6,39.257912029,3
0,25500,73083,126995,DebtCon,Office,1,0,0,289.20089863,1,24,37.316207652,3
0,25600,240092,263958,HomeImp,Self,5,1,0,245.67947059,2,51,38.973539329,3
0,25600,111000,153000,DebtCon,ProfExe,7,0,0,112.63333333,3,27,,3
1,25600,46000,80000,DebtCon,Other,,0,0,135.9,2,19,,3
0,25600,144616,211230,HomeImp,ProfExe,7,0,0,199.09130807,0,27,39.002928326,3
0,25700,26059,51800,DebtCon,Other,24,0,0,118.03113124,0,10,23.085478541,3
1,25700,32613,63065,DebtCon,Other,0,0,0,218.48527507,0,22,41.210107042,3
0,25800,,63456,DebtCon,Other,25,0,0,148.81628466,0,8,22.06576364,3
0,25800,70804,106892,DebtCon,ProfExe,12,0,0,291.07202753,1,33,40.772283258,3
0,25900,201877,239546,HomeImp,Other,6,0,0,134.85324273,0,42,40.398114335,3
0,25900,145700,211151,HomeImp,ProfExe,6,0,0,182.17137213,1,27,38.48048457,3
0,26000,75034,100852,DebtCon,Office,10,0,0,152.3539807,0,20,36.356309397,3
0,26100,,35271,DebtCon,Other,9,0,,96.528316157,,14,23.318650008,3
0,26100,,120470,DebtCon,Mgr,7,0,0,161.2876716,0,27,34.130003661,3
0,26200,77952,113285,DebtCon,Other,5,0,0,90.016091544,1,31,39.39066028,3
0,26300,147600,184207,DebtCon,ProfExe,5,0,0,310.34814574,0,35,38.235086271,3
0,26300,25685,51023,DebtCon,Other,35,0,0,261.47087199,0,23,40.08504815,3
0,26300,114956,147793,DebtCon,Office,3,,,296.56015445,2,35,43.807293163,3
0,26400,79163,123792,DebtCon,Office,0,0,0,310.61455492,0,24,38.109978597,3
0,26400,73679,98614,DebtCon,Office,10,0,0,151.62870365,0,20,38.159622791,3
0,26400,130672,212536,DebtCon,ProfExe,10,0,0,221.50683161,3,26,20.269918789,3
0,26400,134642,182719,DebtCon,Mgr,0,,,122.45686327,,39,32.698800459,3
0,26500,145393,187324,HomeImp,Self,3,0,0,194.22774484,1,16,40.854864993,3
0,26500,,63918,DebtCon,Other,25,0,0,135.44094715,0,8,20.161387851,3
0,26500,63345,100332,DebtCon,Other,16,0,0,139.51054588,0,30,38.427444569,3
0,26500,134952,165451,DebtCon,Other,8,1,0,225.32367218,1,19,35.734856373,3
0,26600,94954,131913,DebtCon,ProfExe,0,1,0,187.14082357,2,37,35.270113219,3
0,26700,18590,53462,DebtCon,Other,25,0,0,111.99557084,1,11,22.959806769,3
0,26900,57414,92916,DebtCon,Office,0,0,0,70.281905709,0,22,34.396301781,3
0,26900,113724,151969,DebtCon,Office,4,,,294.89276272,1,36,42.397248986,3
0,26900,45763,73797,DebtCon,Other,23,,0,291.59168152,1,29,39.370858155,3
0,27000,13718,35684,DebtCon,Other,16,2,0,122.29444677,1,18,24.355759583,3
0,27000,45482,77000,DebtCon,Office,0.8,0,0,164.3,3,19,,3
0,27000,,61844,DebtCon,Other,26,0,0,133.09973693,0,8,22.71865262,3
0,27100,,31681,HomeImp,Other,23,0,0,92.514030362,2,15,29.741908938,3
0,27100,33649,63214,,Office,2,0,0,113.03673652,2,6,37.837863874,3
0,27200,70730,93752,DebtCon,Office,8,0,0,165.91933287,0,20,36.170905486,3
0,27300,,43277,DebtCon,Other,9,0,,101.88661478,,14,20.808196179,3
0,27300,140773,188414,DebtCon,ProfExe,12,0,0,144.09346485,0,37,41.482803685,3
0,27400,,121625,DebtCon,Mgr,7,1,0,154.43784762,0,27,33.373813672,3
0,27500,145774,206788,HomeImp,ProfExe,4,0,0,191.94101884,0,27,38.001192233,3
0,27500,132000,179000,DebtCon,ProfExe,1,1,0,226.23333333,2,19,,3
0,27500,23439,47177,DebtCon,Other,25,0,0,112.89450731,0,11,23.022894085,3
0,27600,121592,153432,DebtCon,Mgr,2,0,0,297.0016085,0,24,40.015316476,3
0,27600,124139,157940,DebtCon,Mgr,4,0,0,288.88653955,0,24,38.22673698,3
0,27600,74964,118507,DebtCon,Other,5,0,0,91.711246204,1,32,39.146755766,3
0,27700,77886,114494,DebtCon,ProfExe,9,0,0,118.47135379,0,18,28.344078391,3
0,27700,76055,126560,DebtCon,Office,0,0,0,310.6263344,1,23,38.983558116,3
0,27700,120070,153652,DebtCon,Office,4,,,300.16806121,2,35,43.920191228,3
0,27800,114417,150849,DebtCon,Mgr,5,0,0,285.38612641,0,24,38.581923865,3
0,27800,19600,50594,DebtCon,Other,24,0,0,137.23404427,1,10,24.522374645,3
0,27800,64804,97553,DebtCon,Other,15,1,0,105.09866375,1,17,32.177861062,3
0,27900,113843,156282,DebtCon,ProfExe,7,0,0,109.95962619,2,27,33.942464847,3
0,27900,135511,184219,DebtCon,ProfExe,1,1,0,241.05228345,2,19,38.606492713,3
0,28000,62376,104073,DebtCon,Other,16,1,0,146.14192957,0,30,39.759849639,3
0,28000,77322,118082,DebtCon,Other,7,0,0,80.658093685,1,31,38.815438401,3
0,28000,96015,127551,DebtCon,ProfExe,0,1,0,196.52348814,3,37,34.871643115,3
0,28100,100420,207737,DebtCon,Other,22,0,0,197.19812185,0,19,26.372548724,3
0,28100,135991,183598,DebtCon,Mgr,0,,,131.58912441,,38,31.085617659,3
0,28200,44321,63050,DebtCon,Office,19,0,0,182.24730572,2,22,32.477167031,3
0,28300,105000,147000,DebtCon,ProfExe,11,0,0,162.36666667,1,17,,3
0,28300,71973,119224,DebtCon,Other,4,0,0,89.379952321,2,32,39.98105906,3
0,28300,68959,102048,DebtCon,ProfExe,12,0,0,278.71470424,1,32,39.932750126,3
0,28400,46126,66942,DebtCon,Office,18,0,0,180.66830818,2,21,33.76903515,3
0,28400,150784,192411,HomeImp,Self,0,0,0,173.30549337,1,16,41.543254137,3
0,28500,,41763,DebtCon,Other,12,1,,92.866988596,,13,21.901855997,3
0,28500,29338,62220,,Office,2,0,0,113.20592381,1,6,36.877098508,3
0,28600,85174,127306,DebtCon,Other,1,0,0,193.07391349,1,24,40.656248579,3
0,28700,133188,179454,DebtCon,ProfExe,1,1,0,223.34866354,1,19,41.136159259,3
0,28800,204455,245685,HomeImp,Other,8,0,0,123.39674713,1,42,42.345471385,3
0,28800,132019,168828,DebtCon,Mgr,0,0,0,231.28613401,1,24,35.490305671,3
0,28900,135770,188368,DebtCon,ProfExe,0,1,0,229.75322241,2,19,40.631871388,3
0,28900,,117991,DebtCon,Mgr,7,0,0,159.55002458,0,27,32.16500253,3
0,28900,102108,147463,DebtCon,Mgr,19,0,0,205.8658949,0,13,41.654211317,3
0,29000,152065,192445,HomeImp,Self,2,0,0,166.94856833,0,16,41.563839245,3
0,29000,32109,49912,DebtCon,Other,34,0,0,278.56500343,1,23,39.796560762,3
0,29200,50105,83815,DebtCon,Other,21,0,0,188.20102865,0,26,35.595750669,3
0,29200,139299,180818,DebtCon,ProfExe,1,0,0,226.86114488,1,19,40.817309246,3
0,29500,232801,289260,DebtCon,ProfExe,13,0,0,264.43150764,2,25,26.981363085,3
0,29500,50079,80222,DebtCon,Office,1,0,0,147.99011817,2,19,38.139021997,3
0,29800,134560,187551,DebtCon,ProfExe,1,0,0,225.09229867,1,19,39.211937494,3
0,30000,32657,76000,DebtCon,Other,,,,288.33333333,0,16,,3
1,30000,176000,240000,DebtCon,ProfExe,1,1,0,198.86666667,2,13,,3
0,30100,138322,186139,DebtCon,ProfExe,2,0,0,215.75086797,2,19,39.189141603,3
0,30200,106594,148695,DebtCon,Other,13,0,0,239.91840501,1,39,41.275208993,3
0,30200,34955,79556,DebtCon,Other,8,,,121.02331335,,23,32.804530596,3
0,30300,137927,182588,DebtCon,ProfExe,1,1,0,248.98067202,1,18,40.361852067,3
0,30500,113822,148478,DebtCon,ProfExe,10,0,0,165.78827835,0,16,31.163207005,3
0,30500,108736,147531,DebtCon,Other,13,0,0,228.61035912,1,40,43.12276156,3
0,30500,138082,181157,DebtCon,ProfExe,2,1,0,219.24730717,1,19,40.874698522,3
0,30800,15428,45495,DebtCon,Other,28,0,0,200.50912433,0,15,42.387985513,3
0,30800,195221,293118,DebtCon,Other,29,0,0,151.95741818,0,22,38.181027322,3
0,30900,189798,301984,DebtCon,Other,28,0,0,150.91736328,0,22,37.236507841,3
0,31300,106960,144201,DebtCon,Other,15,0,0,230.41303519,0,40,42.666659574,3
0,31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.979000667,3
0,31500,49020,100700,DebtCon,Office,4,0,0,169.68903889,1,25,36.034644558,3
0,31800,125864,175163,DebtCon,Mgr,12,0,0,174.20934404,2,28,40.584811501,3
0,31800,37100,74796,DebtCon,Other,10,,,109.77658256,,23,33.688866161,3
0,31800,195134,299299,DebtCon,Other,29,0,0,161.88512635,0,22,38.637023919,3
0,32100,120725,168783,DebtCon,ProfExe,15,0,0,121.56041992,1,17,27.902221607,3
0,32200,108871,151667,DebtCon,Other,11,0,0,227.41543842,0,40,40.183098571,3
0,32300,14163,60626,DebtCon,Other,0,0,0,109.03108797,1,6,36.501086508,3
0,32300,133193,174905,DebtCon,Mgr,13,0,0,177.0516476,1,28,39.475689602,3
0,32300,194350,299720,DebtCon,Other,28,0,0,170.19686736,0,23,40.251510027,3
0,32500,193409,297294,DebtCon,Other,30,0,0,150.79985354,0,22,40.59278045,3
0,33400,37262,76717,DebtCon,Other,9,,,131.04498598,,24,32.021051449,3
0,33600,233630,284049,DebtCon,ProfExe,4,0,0,218.99369621,0,30,14.072353758,3
0,33700,28956,45640,DebtCon,Other,0,0,0,59.042703682,0,6,16.495080637,3
0,33700,147522,198737,DebtCon,ProfExe,20,0,0,188.14935613,1,21,37.308536262,3
0,33900,128884,172094,DebtCon,Mgr,12,1,0,166.62473824,1,27,42.318899224,3
0,33900,231455,290039,DebtCon,ProfExe,4,0,0,222.87464794,0,30,16.689490797,3
0,34400,97971,145124,DebtCon,Other,13,0,0,67.832041665,1,36,40.402705842,3
0,34700,81688,131993,DebtCon,Mgr,27,0,0,327.49235981,0,19,41.212640823,3
0,34800,138680,190729,DebtCon,ProfExe,21,0,0,198.12333421,0,21,35.577239252,3
0,35000,239058,40848,DebtCon,Mgr,4,0,1,212.01540583,3,49,40.131815447,3
0,36000,145908,190303,DebtCon,ProfExe,20,0,0,179.71924547,0,21,38.600764985,3
0,36500,18101,42320,DebtCon,Mgr,7,0,0,49.746202815,0,7,36.501009332,3
1,36900,111151,155000,HomeImp,ProfExe,12,0,0,137.96666667,0,40,,3
0,37700,31687,76454,DebtCon,ProfExe,5,0,0,192.35167019,2,18,23.873408822,3
0,37900,201996,272874,DebtCon,ProfExe,3,0,0,249.8265925,0,32,31.427582447,3
0,38600,136879,191860,DebtCon,Mgr,,1,0,185.31494511,0,25,35.059163233,3
0,38900,198749,270751,DebtCon,ProfExe,4,0,0,245.89544438,0,32,29.622368686,3
0,39500,30972,70545,DebtCon,ProfExe,3,0,0,197.45242891,2,17,25.360557346,3
1,39500,,50000,DebtCon,Other,7,0,0,51.766666667,0,14,,3
0,39500,132485,192838,DebtCon,Mgr,,1,0,176.12388138,0,24,31.737478202,3
0,39800,129611,191175,DebtCon,Mgr,,0,0,183.7992158,0,25,35.552486358,3
0,40100,129625,197722,DebtCon,Mgr,,0,0,178.76739355,0,25,33.199310594,3
0,40500,66895,113770,DebtCon,Mgr,14,0,0,188.14041683,0,22,38.085328131,3
0,40500,145127,205613,HomeImp,ProfExe,5,0,0,143.1288344,0,30,35.337545404,3
0,40700,150283,208676,HomeImp,ProfExe,5,0,0,152.10227147,0,31,36.90999415,3
0,40700,11541,64714,HomeImp,Office,,1,0,298.64853168,0,19,16.5302805,3
0,40900,64674,111877,DebtCon,Mgr,15,0,0,201.73637289,0,21,40.456009873,3
0,41100,129281,194500,DebtCon,Mgr,,1,0,197.43206905,0,25,32.514768714,3
0,41200,141705,207314,HomeImp,ProfExe,6,0,0,144.62241831,0,31,36.776263557,3
1,41300,42000,98000,DebtCon,ProfExe,12,0,0,222.2,0,23,,3
0,41600,,53078,DebtCon,Other,,6,,108.87011668,,20,26.989440229,3
0,41800,5143,67205,HomeImp,Office,,0,0,317.92478397,0,18,14.853341066,3
1,42000,9999,50681,HomeImp,ProfExe,3,0,0,326.06798565,5,15,12.386741311,3
0,42100,21137,65676,DebtCon,Other,21,0,0,194.34632446,1,31,43.205910577,3
0,42200,,55578,DebtCon,Other,,6,,115.87818912,,20,28.238412307,3
1,42400,220757,297444,DebtCon,ProfExe,30,0,0,237.58980224,1,25,44.471099035,3
0,43300,18824,63487,DebtCon,Other,22,0,0,212.25488936,0,30,41.246735956,3
0,43500,,46571,DebtCon,Other,,5,,108.58663256,,19,29.371299872,3
0,44000,,50760,DebtCon,Other,,5,,116.43703534,,19,26.070434688,3
1,44400,67272,130818,HomeImp,Other,9,0,0,112.5918505,0,12,43.680965012,3
0,46700,,81114,HomeImp,Office,10,0,0,295.73439152,0,12,33.415153004,3
1,47000,192677,268000,DebtCon,Mgr,15,0,0,165.1,2,20,,3
0,47100,48062,107824,HomeImp,Self,9,0,0,203.68669838,2,35,41.526317397,3
0,47500,,83607,HomeImp,Office,10,0,0,298.43084814,0,12,32.408686133,3
0,50000,43689,104139,HomeImp,Self,9,0,0,219.41723912,2,35,38.559389057,3
1,50000,160000,235000,DebtCon,ProfExe,0.3,0,0,184.7,0,41,,3
0,50100,35910,64042,DebtCon,Office,4,0,,187.39358015,1,16,30.429246645,3
0,50200,,85567,HomeImp,Other,,0,0,351.18565237,0,6,24.084565842,3
0,50400,53024,65024,DebtCon,Office,12,0,0,103.18576169,1,25,40.867869732,3
0,50800,44992,108486,HomeImp,Self,6,0,0,204.96248827,2,36,40.771305003,3
0,50900,,85196,HomeImp,Other,,0,0,351.45087807,0,6,21.595479997,3
0,51000,39609,60837,DebtCon,Office,5,0,,178.88867078,0,16,30.841045005,3
0,51100,178810,252724,DebtCon,ProfExe,6,0,0,252.98507166,2,32,39.351893191,3
0,51600,38900,63292,DebtCon,Office,6,1,,182.52089639,1,15,32.823120645,3
0,51600,31536,81233,HomeImp,Other,2,1,0,267.13437417,6,13,40.155031167,3
0,51700,183615,257077,DebtCon,ProfExe,4,0,0,213.75585017,2,32,38.95331304,3
0,51700,181000,255026,DebtCon,ProfExe,6,0,0,253.74209857,1,33,40.017603281,3
0,52200,,90240,HomeImp,Other,,0,0,341.82881167,0,7,24.016671085,3
0,52300,,84584,HomeImp,Other,,1,0,350.92099628,0,7,24.355304246,3
0,53200,182033,258678,DebtCon,ProfExe,5,0,0,227.71772921,2,32,39.931352839,3
0,53800,,81322,HomeImp,Self,9,0,0,171.44755466,0,22,24.709060359,3
0,58900,40100,70672,DebtCon,Other,3,0,0,112.31951405,0,20,30.388430585,3
0,59200,119000,198000,DebtCon,ProfExe,9,0,0,309.13333333,2,27,,3
0,60000,122729,207797,DebtCon,ProfExe,9,0,0,313.33439671,2,27,35.028577921,3
1,63300,202000,281000,DebtCon,ProfExe,2,0,0,99.433333333,2,21,,3
0,65800,70095,142922,HomeImp,Office,10,0,0,113.06982351,0,12,39.918789844,3
0,67400,66095,147203,HomeImp,Office,10,0,0,118.76476119,0,11,42.045672009,3
0,68100,193298,288525,DebtCon,Self,10,0,0,228.28729515,2,25,30.395869434,3
0,82200,16097,111287,HomeImp,,26,0,0,142.1199793,0,14,31.743472096,3
0,86000,47355,85000,DebtCon,Other,15,0,0,210.96666667,0,16,,3
0,88800,53307,94058,DebtCon,Other,16,0,0,218.30497768,0,15,34.24246473,3
