BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
0,24600,113034,165176,DebtCon,Mgr,15,0,0,194.84216401,0,26,32.770147929,2
1,24600,75636,112956,DebtCon,ProfExe,1,1,0,318.54616542,3,42,,2
0,24700,23231,54024,DebtCon,Other,24,0,0,118.15409152,0,11,23.265224918,2
0,24700,109377,133116,DebtCon,Mgr,10,1,0,184.35578292,5,17,40.202630102,2
0,24800,43287,72898,DebtCon,Other,8,0,0,87.01103562,1,18,34.0310957,2
0,24900,134427,169444,DebtCon,Other,7,1,0,202.44732613,0,19,35.349211904,2
1,24900,77000,115006,DebtCon,Other,10,0,0,293.23333333,0,36,,2
0,25000,19600,71000,DebtCon,Other,,2,2,93.333333333,2,26,,2
0,25000,57459,96000,DebtCon,Other,16,0,1,133.76666667,0,30,,2
0,25000,77590,108290,DebtCon,Office,10,0,1,396.73333333,0,45,,2
0,25000,126462,207200,DebtCon,ProfExe,10,0,0,239.8,3,27,,2
0,25000,89000,122000,DebtCon,ProfExe,0,1,0,193.8,3,38,,2
0,25000,65000,99000,DebtCon,ProfExe,12,0,0,283.06666667,1,33,,2
0,25000,42632,71000,DebtCon,Other,24,,1,284.93333333,1,30,,2
1,25000,46451,89600,DebtCon,Office,10,1,2,95.366666667,2,15,,2
1,25000,,,DebtCon,Other,22,0,2,203.2,0,23,,2
1,25000,95000,127000,HomeImp,ProfExe,15,1,2,296.2,2,27,,2
1,25000,112000,157000,DebtCon,Office,5.5,0,0,63.9,3,9,,2
0,25000,135501,184613,DebtCon,Mgr,0,,,119.53052541,,39,30.65881623,2
0,25000,,35000,DebtCon,Other,10,1,,88.933333333,,14,,2
0,25000,72077,104294,DebtCon,Mgr,1,,,232.05112346,4,24,40.645479766,2
0,25100,77088,111568,DebtCon,Mgr,7,0,0,288.00802523,2,29,32.550837642,2
0,25100,28244,48375,DebtCon,Other,28,0,0,303.09508449,,13,31.688818252,2
0,25100,58042,98964,DebtCon,Other,16,0,1,125.79586391,0,29,38.372223501,2
0,25100,73398,115065,DebtCon,Other,5,0,0,88.606337474,2,31,42.050244454,2
0,25200,94712,127247,DebtCon,Office,8,0,0,166.82201,0,30,39.025926424,2
0,25200,63258,100392,DebtCon,ProfExe,0,0,0,194.70131583,0,25,35.274460982,2
0,25300,139427,245988,HomeImp,ProfExe,28,0,0,366.11015141,1,18,36.27844415,2
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.83618476,2,25,31.658786411,2
0,25300,56393,86612,DebtCon,Mgr,6,0,0,258.14736866,1,25,33.193875534,2
0,25400,138132,243327,HomeImp,ProfExe,27,0,0,349.94092953,0,19,37.820054519,2
0,25400,61771,105880,DebtCon,Other,17,0,1,130.15042286,0,29,37.195249012,2
0,25500,84267,117833,DebtCon,ProfExe,12,0,1,123.75685647,0,18,27.47115778,2
0,25500,235839,267506,HomeImp,Self,5,0,0,240.21701392,3,51,39.048427763,2
0,25500,,121708,DebtCon,Mgr,8,1,0,151.96934115,0,27,33.159940628,2
0,25600,47936,80600,DebtCon,Other,23,,1,290.47827682,0,30,37.734940524,2
0,25600,77123,103014,DebtCon,Mgr,1,,,231.79420106,3,24,43.671281432,2
0,25600,140649,212089,HomeImp,ProfExe,4,0,0,187.87142092,0,29,40.033218625,2
0,25700,31333,56733,DebtCon,Other,13,0,0,97.086150555,2,25,30.619786755,2
0,25700,32039,54499,DebtCon,Other,15,0,0,114.8074121,2,24,31.142957048,2
0,25700,189995,250814,DebtCon,Other,9,0,0,100.80094267,1,25,41.00583277,2
0,25700,83733,116386,DebtCon,Office,8,0,1,397.87068918,0,44,41.869893336,2
0,25800,82058,116330,DebtCon,ProfExe,11,0,1,128.44716991,0,18,27.98945739,2
1,25900,42105,73249,DebtCon,Other,2,0,0,109.21115611,3,22,31.809085921,2
0,25900,118965,154728,DebtCon,ProfExe,8,0,0,101.19760679,3,26,32.598401872,2
0,25900,152071,185893,HomeImp,Self,0,0,0,185.54351198,0,16,40.642278896,2
0,26000,150773,179077,DebtCon,Other,1,0,0,186.91446699,0,35,38.707779709,2
0,26000,238005,260479,HomeImp,Self,5,1,0,242.29015949,2,51,35.457658789,2
0,26000,139904,172310,DebtCon,Other,6,1,0,204.11441471,0,19,34.83482969,2
0,26000,47067,63292,DebtCon,Office,17,0,0,174.62101544,2,21,33.673146444,2
0,26100,80176,113247,DebtCon,Mgr,9,0,1,294.75203341,1,29,33.19212531,2
0,26200,75096,120859,DebtCon,Other,4,0,0,107.17711768,2,31,38.552978748,2
0,26200,149599,181869,DebtCon,Other,1,0,0,204.02898979,0,35,39.800879561,2
0,26300,118304,177819,DebtCon,Sales,17,0,0,299.21725229,1,30,34.368269329,2
0,26400,43781,66030,DebtCon,Office,17,0,0,184.3849541,2,21,31.489905776,2
0,26500,84769,127773,DebtCon,Other,2,0,0,190.86047721,2,25,42.031639133,2
0,26600,140561,208775,HomeImp,ProfExe,5,0,0,197.52410245,1,27,36.878389116,2
0,26600,122501,153280,DebtCon,Mgr,2,0,0,289.58172299,0,25,38.129711796,2
0,26700,40785,75601,DebtCon,Mgr,14,1,0,98.240520895,5,15,34.154228193,2
0,26700,144243,176096,DebtCon,Other,1,0,0,194.67979612,0,34,40.479243579,2
0,26700,23361,55483,DebtCon,Other,36,0,0,280.80760568,1,23,39.891654292,2
0,26700,129559,170042,DebtCon,Mgr,1,0,0,232.64617336,1,24,34.117532893,2
0,26800,96895,144482,DebtCon,Mgr,23,0,0,201.96787517,0,13,40.162160653,2
0,26900,67144,92923,DebtCon,Other,16,0,0,89.112173485,1,17,32.791478032,2
0,26900,72848,101736,DebtCon,Office,10,0,0,131.4096343,0,21,36.369027462,2
0,27000,144901,178093,DebtCon,ProfExe,7,0,0,331.1139721,0,34,40.566551898,2
0,27000,23160,58074,DebtCon,Other,36,0,0,275.84323074,1,24,40.133220412,2
0,27100,44095,77587,DebtCon,Mgr,14,1,0,92.140029015,6,15,33.535547201,2
0,27100,24494,77479,DebtCon,Other,,1,1,101.3129167,1,26,31.124553856,2
0,27200,110470,180982,DebtCon,Sales,17,0,0,295.47144922,1,30,34.766949696,2
0,27300,66878,93656,DebtCon,Office,11,0,0,153.79590463,0,20,39.085006344,2
0,27300,135823,185416,DebtCon,Mgr,1,,,135.35974766,,38,32.794976443,2
0,27400,195497,246354,DebtCon,Other,8,0,0,89.264427411,1,25,39.664822994,2
0,27400,51298,90010,DebtCon,Other,6,1,0,146.65622021,3,29,42.159936538,2
0,27500,54511,84470,DebtCon,Other,9,0,1,140.24779602,3,29,40.278298303,2
1,27500,97601,136546,DebtCon,Other,9,0,0,80.497147072,5,39,,2
0,27600,103898,130784,DebtCon,Office,11,0,0,147.12839778,0,29,42.009813582,2
0,27600,131887,174323,DebtCon,Mgr,0,0,0,243.05371295,2,24,35.271867032,2
0,27600,,117581,DebtCon,Mgr,10,0,0,165.00583942,0,27,34.998727775,2
1,27700,85285,116468,DebtCon,Other,9,0,0,312.80792835,0,36,35.96802437,2
0,27800,96332,123598,DebtCon,ProfExe,1,0,0,190.3137746,2,38,33.855895472,2
0,27900,137006,207997,HomeImp,ProfExe,5,0,0,194.0931469,1,28,36.906075155,2
0,27900,142346,185057,DebtCon,ProfExe,9,0,1,155.54869901,0,36,39.397042716,2
0,27900,50988,81533,DebtCon,Office,1,0,0,167.61445006,2,18,40.620884753,2
0,28000,49764,74526,DebtCon,Other,24,,1,294.59478302,1,30,37.611309376,2
0,28200,61038,87534,DebtCon,Other,8,0,0,137.48781925,3,30,39.360018601,2
0,28200,148772,186023,HomeImp,Self,3,0,0,203.57585973,1,17,43.304658069,2
0,28300,130028,178918,DebtCon,Mgr,2,,,113.94263886,,39,33.440161627,2
0,28400,90823,126845,DebtCon,Other,1,0,0,188.77345493,1,25,42.896715113,2
0,28400,72870,95647,DebtCon,Office,11,0,0,139.04525472,0,20,37.820678455,2
0,28400,112996,175817,DebtCon,Sales,17,0,0,303.28205506,1,31,36.289002598,2
0,28400,53480,90560,DebtCon,Other,24,0,1,174.47472367,0,19,24.490839114,2
0,28400,183314,232345,DebtCon,ProfExe,1,0,0,300.90431006,1,32,42.336226896,2
0,28500,97262,131830,DebtCon,Office,10,0,0,168.8035325,0,29,42.324924696,2
1,28500,108293,135317,DebtCon,Other,5,0,0,219.61525186,4,43,31.209731086,2
0,28500,84908,108385,DebtCon,Office,10,0,0,384.28504689,0,45,41.342010942,2
0,28600,32136,51599,DebtCon,Other,35,0,0,284.08384845,0,23,39.547733785,2
0,28600,31634,65157,,Office,5,0,0,119.36202556,1,6,40.159418765,2
0,28800,134144,185910,DebtCon,Mgr,2,,,122.5038922,,39,30.338219429,2
0,28900,225000,285000,DebtCon,ProfExe,15,0,1,258.73333333,2,26,,2
0,28900,75887,117989,DebtCon,Other,4,0,0,92.090542151,2,32,40.778888426,2
1,29000,79000,,HomeImp,ProfExe,8,0,1,189.7,1,33,,2
0,29300,228059,291314,DebtCon,ProfExe,16,0,1,259.67720211,2,26,28.173645541,2
0,29400,39354,75553,DebtCon,Mgr,13,1,0,77.342597043,6,15,35.110448893,2
0,29700,46268,79463,DebtCon,Office,0,0,0,161.27602904,3,19,40.261962227,2
0,29700,100657,148653,DebtCon,Other,14,0,0,221.92531148,0,40,42.302907328,2
0,29800,225481,290762,DebtCon,ProfExe,13,0,1,239.32163058,1,26,24.77798542,2
0,30000,224000,282000,DebtCon,ProfExe,5,0,1,209.36666667,0,30,,2
0,30000,109583,153132,DebtCon,ProfExe,10,0,0,162.3840072,1,16,33.760305236,2
0,30100,42747,71360,DebtCon,Other,10,,,89.516265457,,24,34.036663762,2
0,30400,40386,68120,DebtCon,Mgr,12,1,0,98.820153684,5,15,34.020257191,2
0,30500,57516,103086,DebtCon,Office,3,0,0,166.19952717,2,24,37.814089094,2
0,30600,231344,284199,DebtCon,ProfExe,7,0,1,202.52860351,0,29,15.823900056,2
0,30600,54372,78653,DebtCon,Office,0,0,0,156.41356965,3,19,40.611094331,2
0,31000,118000,167000,DebtCon,ProfExe,17,0,0,127.03333333,1,17,,2
0,31000,13542,58827,DebtCon,Other,0,0,0,92.1329084,0,6,36.256968747,2
0,31000,51370,103298,DebtCon,Office,0,0,0,175.60961458,2,25,38.093414639,2
0,31200,234304,290923,DebtCon,ProfExe,14,0,1,260.91977587,2,26,27.057234292,2
0,31200,124295,176185,DebtCon,Mgr,12,0,0,171.21441633,1,27,43.17681901,2
0,31300,188655,298090,DebtCon,Other,28,0,0,153.0868546,0,22,40.296770712,2
0,31400,16209,62450,DebtCon,Other,1,0,0,108.38765771,1,6,38.121275069,2
0,31900,16363,43218,DebtCon,Other,29,0,0,200.3016025,0,14,42.094179105,2
0,32000,42478,85942,DebtCon,Other,,,,278.36388352,0,16,40.257221713,2
1,32000,92400,215000,,Self,2.5,1,3,165.33333333,1,40,,2
0,32100,127901,176592,DebtCon,Mgr,12,0,0,186.6022388,2,27,40.959377082,2
0,32300,41877,78220,DebtCon,Other,8,,,121.99772938,,23,31.876262039,2
0,32500,232057,286938,DebtCon,ProfExe,15,0,1,249.95493327,2,26,25.254771745,2
0,32800,35458,78116,DebtCon,Other,9,,,126.51770522,,23,33.688056559,2
0,32800,13781,43371,DebtCon,Other,28,0,0,203.83930475,0,14,40.657779937,2
0,32800,189564,296728,DebtCon,Other,27,0,0,155.53689674,0,23,38.05331686,2
0,32800,37231,80347,DebtCon,Other,9,,,113.93659292,,24,32.170019623,2
0,33000,104422,152298,DebtCon,Other,15,0,0,227.67776555,0,40,42.281702395,2
1,33100,111917,156552,DebtCon,Mgr,12,0,0,107.2948996,2,37,41.441548663,2
0,33200,140690,195001,DebtCon,ProfExe,21,0,0,177.24755403,0,22,38.981210278,2
0,33600,87451,131949,DebtCon,Mgr,30,0,0,342.46805973,0,20,40.892388427,2
0,33900,232317,38412,DebtCon,Mgr,2,0,2,213.20965137,3,50,42.557829098,2
0,34100,241545,42189,DebtCon,Mgr,1,0,2,196.55422123,3,50,42.042706176,2
1,34400,155536,169503,DebtCon,Office,10,0,0,107.7099227,4,32,58.826929601,2
0,35100,88197,132776,DebtCon,Mgr,30,0,0,333.04631226,0,20,39.294720942,2
0,35600,116080,163905,DebtCon,Other,,0,0,252.37103693,3,14,34.62775217,2
0,36000,89270,127834,DebtCon,Mgr,30,0,0,350.61952731,0,20,38.669072838,2
0,36300,142395,195120,DebtCon,ProfExe,22,0,0,185.35937208,0,22,38.355094886,2
0,36400,118040,164592,DebtCon,Other,,0,0,250.00328319,2,13,34.322285071,2
0,36500,114350,164159,DebtCon,Other,,0,0,245.52325495,3,13,37.071332797,2
0,36800,109378,163684,DebtCon,Other,,0,0,240.23287537,3,13,35.691542689,2
1,36800,125894,172184,DebtCon,Office,11,0,1,214.73116034,1,33,43.847543717,2
0,37200,205922,267238,DebtCon,ProfExe,2,1,0,238.21147988,0,32,31.622843542,2
0,37200,202627,268857,DebtCon,ProfExe,3,0,0,248.1703603,0,31,31.85939856,2
0,37600,141000,200300,HomeImp,ProfExe,5,0,0,145.63333333,0,31,,2
0,38100,204071,270794,DebtCon,ProfExe,3,0,0,230.39857646,0,32,31.369739388,2
0,38100,67559,113024,DebtCon,Mgr,16,0,0,190.67667138,0,22,40.239609635,2
0,38300,93255,144457,DebtCon,Other,10,0,0,73.656853928,1,36,41.939496061,2
1,39000,3372,41500,HomeImp,ProfExe,4.3,0,0,326.66666667,6,15,,2
0,39100,128996,195061,DebtCon,Mgr,,1,0,167.66450863,0,25,31.805596283,2
0,39700,134586,193219,DebtCon,Mgr,,1,0,179.06935574,0,25,32.041133968,2
0,39700,146341,208296,HomeImp,ProfExe,5,0,0,139.4367339,0,31,35.459160501,2
1,40000,331000,415000,DebtCon,ProfExe,22,0,0,242.46666667,8,34,,2
0,40000,145351,208657,HomeImp,ProfExe,3,0,0,153.82654377,0,31,36.099926976,2
0,40400,145423,203712,HomeImp,ProfExe,5,0,0,150.80439683,0,31,37.308013074,2
0,40700,371003,467818,HomeImp,ProfExe,1,0,0,316.60444181,3,14,41.723899221,2
0,40800,127034,198587,DebtCon,Mgr,,1,0,186.5429439,0,25,35.400021279,2
0,40900,149281,202877,HomeImp,ProfExe,4,0,0,156.78306895,0,30,34.416519814,2
0,41400,362578,471827,HomeImp,ProfExe,1,0,0,292.13598502,4,15,40.772058491,2
0,41600,365528,469694,HomeImp,ProfExe,3,0,0,304.98288407,3,15,43.363624328,2
0,41700,59889,109250,DebtCon,Mgr,16,0,0,187.13281076,0,22,36.968814443,2
0,42100,17852,65877,DebtCon,Other,18,0,0,201.43027015,1,30,43.195193566,2
0,42500,104027,158425,DebtCon,Other,14,,0,224.60137563,3,31,42.68375126,2
0,43000,18388,64896,DebtCon,Other,20,0,0,207.06646325,0,31,40.77787713,2
1,43300,,45924,DebtCon,Other,,1,1,207.3007302,0,17,33.678945978,2
0,45200,89427,157731,DebtCon,Other,17,0,0,209.76702855,8,18,39.167062892,2
1,45900,52720,115224,DebtCon,Other,,0,1,126.11651831,0,21,,2
0,47500,95847,152789,DebtCon,Other,16,0,0,230.06727728,8,18,38.959252878,2
0,47700,93909,154158,DebtCon,Other,14,0,0,227.2282602,8,19,41.338124724,2
0,48000,41392,106075,HomeImp,Self,8,0,0,203.08882088,2,35,38.633827318,2
0,48900,33903,68995,DebtCon,Office,6,0,,204.45211712,1,16,30.999236125,2
0,48900,41260,102771,HomeImp,Self,8,0,0,192.2261774,3,35,41.218714523,2
0,49300,40724,102546,HomeImp,Self,6,0,0,211.44931383,1,36,39.037679093,2
1,50000,69400,163000,HomeImp,Other,1.3,0,1,103.13333333,,13,,2
0,50000,,78703,HomeImp,Self,10,0,0,179.56666667,1,22,,2
0,50000,44000,59000,DebtCon,Office,12,0,1,102.5,2,26,,2
0,50000,174900,250000,DebtCon,ProfExe,5.5,0,0,235.43333333,2,33,,2
1,50200,197770,271676,DebtCon,Mgr,16,0,0,146.86254129,1,20,42.926580203,2
0,50200,46670,102264,HomeImp,Self,9,0,0,211.23586038,3,35,38.680519709,2
1,50500,70318,172288,HomeImp,Other,0,0,1,106.20109859,,13,25.845263881,2
0,51100,28312,82300,HomeImp,Other,3,2,0,269.33597552,6,14,41.087535376,2
0,52800,53532,68305,DebtCon,Office,11,0,0,91.133225314,1,25,40.669686821,2
0,52900,48825,59418,DebtCon,Office,13,0,0,102.33868297,1,25,38.751994986,2
1,61400,46126,83800,,Other,33,0,1,339.9,1,23,,2
0,64200,64888,145725,HomeImp,Office,10,0,1,136.94781122,0,11,40.531823103,2
0,65200,71061,141666,HomeImp,Office,10,0,1,134.68090672,0,11,43.56886383,2
0,68000,191000,288000,DebtCon,Self,11,0,0,218.1,3,25,,2
0,70800,192044,292380,DebtCon,Self,10,0,0,221.60848575,2,25,30.37854757,2
0,87000,48980,89764,DebtCon,Other,14,0,0,209.04311656,0,16,36.088037065,2
0,88900,57264,90185,DebtCon,Other,16,0,0,221.80871754,0,16,36.112346519,2
0,89000,54576,92937,DebtCon,Other,16,0,0,208.69206982,0,15,35.859970681,2
