BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
0,24200,91491,141827,DebtCon,ProfExe,21,1,0,163.17437719,0,25,42.060981767,4
1,24200,121000,162900,DebtCon,Self,13,1,1,151.93333333,1,35,,4
0,24200,90626,116601,DebtCon,Self,2,0,0,226.11638661,1,27,34.499938365,4
0,24200,104005,158224,DebtCon,Mgr,14,0,0,175.62208285,0,25,33.992424446,4
0,24300,236390,262210,HomeImp,Self,6,0,0,243.07790007,2,50,36.906664969,4
0,24400,87838,104468,HomeImp,,6,,,,,,30.280354844,4
0,24400,147073,182069,DebtCon,Other,2,0,0,173.71494662,0,35,37.81236793,4
0,24500,33537,57048,DebtCon,Other,14,0,0,99.376132515,1,24,28.495004812,4
0,24500,,149489,,,,,,,,,15.443486052,4
0,24600,221331,289991,HomeImp,ProfExe,5,,4,474.0270741,,55,31.463384548,4
0,24800,,63753,DebtCon,Other,,0,0,300.7572856,0,19,40.134476763,4
0,24900,17139,33269,DebtCon,Other,16,3,0,124.19682654,1,18,26.275832415,4
0,24900,92168,143484,HomeImp,ProfExe,6,0,0,159.58344207,0,31,34.145871345,4
0,24900,,48291,DebtCon,Other,,,,94.078377582,,12,25.617845725,4
0,25000,,60685,DebtCon,Other,,0,0,311.93588947,0,19,39.421713903,4
0,25000,145000,185000,HomeImp,Self,2,0,0,176.5,1,17,,4
0,25000,199000,236200,HomeImp,Other,8,0,0,133.36666667,1,42,,4
1,25000,,48700,DebtCon,ProfExe,11,0,3,41.566666667,3,6,,4
1,25000,191600,231000,DebtCon,Other,,,3,106.8,1,27,,4
0,25000,83624,116976,DebtCon,ProfExe,9,0,0,129.54959324,0,19,29.427733682,4
0,25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.665534117,4
0,25100,23269,75668,DebtCon,Other,,2,1,73.317884984,2,25,28.165930143,4
0,25100,143881,243809,HomeImp,ProfExe,27,0,0,353.99083647,1,18,39.87670703,4
0,25200,55283,103324,DebtCon,ProfExe,0,0,0,181.45136816,0,26,32.923860468,4
0,25200,,68083,DebtCon,Other,26,0,0,128.42308654,0,8,21.05500114,4
0,25200,55823,90658,DebtCon,Office,0,0,0,85.314143075,0,22,35.571294933,4
0,25300,137813,214014,HomeImp,ProfExe,5,0,0,187.19250991,0,27,38.656846663,4
0,25300,62540,101165,DebtCon,ProfExe,0,0,0,195.45133124,0,25,35.200864505,4
0,25400,44800,78000,DebtCon,Other,21,0,0,211.03333333,1,27,,4
0,25400,,45369,DebtCon,Other,,,,87.26384702,,12,27.529497704,4
0,25500,79689,117577,DebtCon,ProfExe,9,0,0,114.96849873,0,19,26.484886371,4
0,25600,,51974,DebtCon,Other,,,,100.67686562,,13,28.116067418,4
0,25600,241570,264772,HomeImp,Self,4,1,0,260.74198887,2,50,37.379974648,4
0,25700,23047,76575,DebtCon,Other,,2,1,104.5662029,2,26,29.296633491,4
0,25700,85417,98179,HomeImp,,7,,,,,,30.829477167,4
0,25800,,68913,DebtCon,Other,26,0,0,123.64448805,0,9,22.925136063,4
0,25900,,33888,HomeImp,Other,24,0,0,73.858496717,2,14,28.243062567,4
0,25900,61064,94714,DebtCon,Office,2,0,0,98.809374842,0,23,34.565944252,4
0,26000,222681,286283,HomeImp,ProfExe,6,,4,485.94535834,,55,33.239355484,4
0,26000,81764,118388,DebtCon,ProfExe,9,0,0,130.19241813,0,18,28.154134662,4
0,26000,20119,54563,DebtCon,Other,24,0,0,126.98795944,0,11,25.623638507,4
0,26100,,36277,DebtCon,Other,9,0,,79.331459835,,13,20.517146277,4
0,26100,,151429,,,,,,,,,15.567001073,4
0,26100,20566,50534,DebtCon,Other,24,0,0,140.5532102,1,10,24.098266761,4
0,26200,100931,132627,DebtCon,Office,11,0,1,169.03209387,0,28,41.089569186,4
1,26200,51599,87148,DebtCon,Other,,0,0,129.93392053,2,19,,4
0,26200,189252,241754,DebtCon,Other,9,0,0,97.314887744,2,25,40.312697726,4
0,26300,,45913,DebtCon,Other,,,,92.577224078,,13,27.924000892,4
0,26300,,43472,DebtCon,Other,,,,90.080326966,,12,28.688500322,4
0,26400,44333,68945,DebtCon,Office,18,0,0,173.49539211,2,21,32.349412052,4
0,26400,220432,283978,HomeImp,ProfExe,6,,5,480.35601368,,56,33.714239099,4
0,26500,77198,131090,DebtCon,Office,0,0,0,312.90880367,0,24,37.830163787,4
0,26500,,64211,DebtCon,Other,26,0,0,127.4120114,0,10,22.289490827,4
0,26500,76599,119041,DebtCon,Other,4,0,0,97.265658469,1,31,40.12650973,4
0,26500,,61089,DebtCon,Other,27,0,0,144.19203429,0,9,22.813867857,4
0,26500,47820,76159,DebtCon,Other,24,,0,282.44500782,0,30,41.288882375,4
0,26600,61151,97072,DebtCon,Other,16,0,1,133.44811044,0,29,39.229711537,4
0,26600,78491,121598,DebtCon,Other,4,1,0,84.583010054,1,33,41.342343086,4
0,26700,146193,185200,DebtCon,ProfExe,11,0,0,156.2294564,0,36,39.210272093,4
0,26700,186185,233480,DebtCon,ProfExe,0,0,0,290.57883702,1,32,41.741201045,4
0,26800,148471,183284,DebtCon,ProfExe,4,0,0,323.26238295,0,35,37.272271308,4
0,26800,139309,166621,DebtCon,Other,5,0,0,217.21148262,0,20,35.18585706,4
1,26800,89146,128923,DebtCon,Mgr,7,2,1,114.46195526,7,16,2.8302971697,4
0,26800,145745,211400,HomeImp,ProfExe,6,0,0,184.71163469,1,27,39.848391232,4
0,26800,213165,282068,HomeImp,ProfExe,5,,4,476.72828095,,55,31.181661193,4
0,26900,115638,145440,DebtCon,Office,4,,,294.70019205,2,36,43.908645333,4
0,26900,215692,286555,HomeImp,ProfExe,8,,5,468.1781224,,55,30.55300542,4
0,27000,,38441,DebtCon,Other,8,1,,85.179503348,,14,23.691176013,4
0,27200,145725,179197,DebtCon,Other,1,0,0,183.37628836,0,34,40.287479925,4
0,27200,24070,58216,DebtCon,Other,35,0,0,273.34175724,0,24,37.639947331,4
0,27300,53223,86696,DebtCon,Office,0,0,0,96.070687876,0,22,34.517790505,4
0,27300,149950,177309,DebtCon,ProfExe,6,0,0,328.16812274,0,35,39.159553757,4
0,27300,,116708,DebtCon,Mgr,11,0,0,175.20096024,0,26,33.747826295,4
1,27400,23939,56874,DebtCon,Office,3,0,1,197.8,0,11,,4
0,27500,97679,149877,DebtCon,Mgr,23,0,0,193.0056328,0,12,39.415166848,4
0,27500,69579,117799,DebtCon,Other,5,0,0,84.373124498,2,32,38.862120807,4
0,27500,131269,211014,DebtCon,ProfExe,10,0,0,234.35128879,2,26,18.735147443,4
0,27600,150120,191972,HomeImp,Self,3,0,0,178.03849109,1,16,41.807428045,4
0,27600,123121,157337,DebtCon,Mgr,2,0,0,283.28285346,0,24,36.948273863,4
0,27700,103249,206521,DebtCon,Other,24,0,0,196.78163285,0,19,25.688176342,4
1,27700,97834,132396,HomeImp,ProfExe,18,0,2,303.95191452,2,26,6.8870241268,4
0,27700,25947,49836,DebtCon,Other,24,0,0,120.02585206,0,10,23.810173362,4
0,27700,54541,78832,DebtCon,Office,0,0,0,186.02084261,2,19,39.614334977,4
0,27700,,42515,DebtCon,Other,11,1,,95.043074141,,13,20.209037687,4
0,27900,73630,106757,DebtCon,ProfExe,11,0,0,282.75969838,1,32,38.266573205,4
0,27900,66027,102745,DebtCon,ProfExe,9,0,0,298.10325142,1,32,38.250306047,4
0,28000,140770,209726,HomeImp,ProfExe,5,0,0,190.32952199,0,27,38.886605965,4
1,28100,72100,112000,DebtCon,ProfExe,20,4,1,120.73333333,1,58,,4
0,28100,112564,162129,DebtCon,ProfExe,7,0,0,115.56446202,2,26,33.091681472,4
0,28200,118728,160486,DebtCon,ProfExe,7,0,0,112.52081792,2,26,34.537342291,4
0,28200,109184,207035,DebtCon,Other,23,0,0,179.93775089,0,18,23.662456689,4
0,28200,100353,131386,DebtCon,Office,9,0,0,146.06548333,0,28,38.679207625,4
1,28200,66242,109762,DebtCon,Other,8,0,1,130.96956536,0,21,60.295413494,4
0,28400,36484,73478,DebtCon,Mgr,13,1,0,100.9750908,6,16,34.763993775,4
0,28600,105907,156126,DebtCon,ProfExe,10,0,0,165.09073496,1,17,33.231300882,4
0,28700,107281,155874,DebtCon,ProfExe,10,0,0,173.83583579,0,17,32.740368493,4
1,28700,25190,59841,DebtCon,Office,1,0,1,201.17678326,0,11,35.72928694,4
0,28800,30357,56776,DebtCon,Other,35,0,0,294.42002143,0,22,37.537461252,4
1,29000,149900,201000,,Self,5,4,4,131.93333333,1,29,,4
0,29200,99600,143000,DebtCon,Other,15,0,0,232.33333333,1,40,,4
0,29400,109457,145453,DebtCon,Other,15,0,0,222.85871099,1,40,40.697418457,4
0,29900,73506,115000,DebtCon,Mgr,11,0,0,77.133333333,1,35,,4
0,29900,131756,167302,DebtCon,Mgr,0,0,0,237.56224137,1,24,35.043100516,4
0,30000,74975,118886,DebtCon,Mgr,12,0,0,85.045754904,0,34,26.349131932,4
0,30000,187000,293000,DebtCon,Other,28,0,0,156.63333333,0,23,,4
0,30000,48000,97000,DebtCon,Office,3,0,0,173.5,2,25,,4
0,30000,15214,38094,DebtCon,Other,26,0,0,199.46979091,0,15,39.549873804,4
0,30100,228006,285921,DebtCon,ProfExe,15,0,0,250.53988412,2,25,27.813291406,4
0,30100,78124,116280,DebtCon,Mgr,10,0,0,73.753383522,1,35,26.406331958,4
0,30200,20956,39333,DebtCon,Other,0,1,0,73.391797524,0,7,13.495367368,4
0,30300,18306,66747,DebtCon,Other,1,0,0,95.181437553,1,6,37.582898412,4
0,30600,35332,71898,DebtCon,Other,10,,,115.21089553,,24,33.071350275,4
0,30600,78355,124426,DebtCon,Mgr,11,0,0,81.223397569,1,34,25.942577765,4
0,30800,29226,44735,DebtCon,Other,1,0,0,66.244719761,0,7,13.783965436,4
0,31200,15557,62847,DebtCon,Other,0,0,0,99.560441868,1,6,37.394118746,4
0,31500,10879,58089,DebtCon,Other,0,0,0,94.248035718,0,5,38.662402273,4
0,31700,72809,109678,HomeImp,Other,5,,,117.47392147,10,21,41.512835893,4
0,31700,55247,103246,DebtCon,Office,3,0,0,177.27692791,1,25,35.302774108,4
0,31800,34302,77481,DebtCon,Other,10,,,123.46882703,,24,33.634689054,4
0,31900,23517,47805,DebtCon,Other,0,0,0,78.813600281,0,7,16.727748096,4
0,31900,83226,115509,DebtCon,Mgr,11,0,0,79.030115608,0,34,26.521859522,4
0,32000,22832,43358,DebtCon,Other,1,0,0,68.328984239,0,7,13.665797689,4
0,32300,195243,294372,DebtCon,Other,27,0,0,150.20938052,0,22,39.072775661,4
0,32400,51220,106361,DebtCon,Office,3,0,0,172.36214796,2,24,36.489097213,4
0,32600,17918,40000,DebtCon,Mgr,7,0,0,45.666666667,0,7,,4
0,32900,9200,66056,DebtCon,Other,0,0,0,107.67343823,1,6,37.189551645,4
0,32900,37265,76154,DebtCon,Other,7,,,128.73114318,,23,34.857977062,4
0,33000,18026,57436,DebtCon,Other,0,0,0,94.118968045,0,5,37.749933733,4
0,33000,227543,289091,DebtCon,ProfExe,3,0,0,203.94158615,0,29,17.425633477,4
0,33100,236847,46091,DebtCon,Mgr,1,0,2,205.6506602,3,49,41.832674281,4
0,33200,119049,175867,DebtCon,ProfExe,17,0,0,112.46778525,0,16,28.51781662,4
0,33200,57419,103648,DebtCon,Office,4,0,0,175.38672313,1,25,34.286250508,4
0,33200,23858,40268,DebtCon,Other,0,0,0,56.603895448,0,7,16.695828595,4
0,33500,73761,117729,DebtCon,Mgr,11,0,0,62.120909614,0,35,25.461614071,4
0,33500,18804,43982,DebtCon,Mgr,7,0,0,46.762906451,0,6,34.980371242,4
0,33600,79877,118554,DebtCon,Mgr,9,0,0,78.327767713,1,35,25.012020369,4
0,33700,132617,172152,DebtCon,Mgr,15,0,0,178.41118328,1,28,42.457644852,4
0,33700,83471,133221,DebtCon,Mgr,29,0,0,334.58120661,0,19,39.095566258,4
0,33900,13154,62208,DebtCon,Other,1,0,0,111.98065696,1,5,37.466977302,4
0,34100,139035,198788,DebtCon,ProfExe,23,0,0,171.96329162,1,22,37.685892078,4
0,34100,138523,196555,DebtCon,ProfExe,21,0,0,185.00543467,1,22,38.896039504,4
0,34300,118911,168901,DebtCon,ProfExe,16,0,0,134.73402354,0,17,28.817515455,4
0,35000,31000,50000,DebtCon,Other,,0,0,,7,0,,4
0,35600,31807,51823,DebtCon,Other,,0,0,,7,0,34.443092173,4
0,36000,203680,270992,DebtCon,ProfExe,3,0,0,234.02397511,0,32,29.69634581,4
1,36000,124000,176000,DebtCon,Other,21,,,257.7,5,35,,4
0,36200,38010,59111,DebtCon,Other,,0,0,,6,0,31.332141485,4
0,36200,36974,54452,DebtCon,Other,,0,0,,7,0,31.164353915,4
0,36200,36661,53622,DebtCon,Other,,0,0,,6,0,32.014691655,4
0,36300,35287,56532,DebtCon,Other,,0,0,,7,0,32.624531901,4
0,36300,35072,74829,DebtCon,ProfExe,4,1,0,195.5596417,2,18,23.01985524,4
0,36400,38263,57311,DebtCon,Other,,0,0,,7,0,31.536653577,4
0,36500,87683,131532,DebtCon,Mgr,32,0,0,351.02575198,0,20,40.178651378,4
0,36800,35077,53120,DebtCon,Other,,0,0,,6,0,34.985012561,4
0,37200,35515,76591,DebtCon,ProfExe,6,0,0,203.70805458,1,17,22.432132089,4
0,37600,33388,71282,DebtCon,ProfExe,4,0,0,202.1125682,2,18,25.196524185,4
0,37700,141260,205493,HomeImp,ProfExe,5,0,0,148.13723935,0,31,34.302973903,4
0,37900,150044,202894,HomeImp,ProfExe,5,0,0,156.03392791,0,30,36.311407672,4
0,38100,33446,73289,DebtCon,ProfExe,5,0,0,180.84781496,1,18,23.820415335,4
0,38200,92227,143087,DebtCon,Other,13,0,0,61.178335051,1,36,40.329542416,4
0,38400,31458,71821,DebtCon,ProfExe,4,0,0,191.97555843,2,17,24.985362469,4
1,40900,217000,290000,DebtCon,ProfExe,30,1,0,230.26666667,2,25,,4
0,42300,22434,65893,DebtCon,Other,18,0,0,205.53364284,1,31,43.228664583,4
0,42500,9898,65778,HomeImp,Office,,0,0,318.25546193,0,18,15.652880789,4
0,42700,9330,67950,HomeImp,Office,,0,0,305.70315333,0,19,12.846006168,4
0,42800,7382,71331,HomeImp,Office,,0,0,321.78085746,0,19,16.545062841,4
1,42800,9133,44083,HomeImp,ProfExe,5,0,0,333.91337361,5,15,13.417822254,4
0,42800,6929,67573,HomeImp,Office,,0,0,299.38089192,0,19,14.04201152,4
0,42900,122372,175968,DebtCon,Self,13,0,0,160.72975574,0,4,39.469199606,4
0,43100,13356,64852,HomeImp,Office,,0,0,320.31054832,0,19,15.60459962,4
0,43100,8482,64282,HomeImp,Office,,0,0,312.11768946,0,19,16.353642579,4
0,43200,15635,60925,DebtCon,Other,19,0,0,212.11528008,0,30,40.460675816,4
0,43300,,53434,DebtCon,Other,,5,,113.73769083,,20,29.616532894,4
0,43500,,51496,DebtCon,Other,,6,,109.27055956,,20,26.625879351,4
0,43700,5137,67256,HomeImp,Office,,0,0,306.99537109,0,18,16.678676413,4
0,43900,5149,67021,HomeImp,Office,,0,0,317.40930494,0,18,16.145688872,4
0,43900,120527,174003,DebtCon,Self,13,0,0,167.20836635,0,4,39.289348981,4
0,44500,,50696,DebtCon,Other,,5,,128.65639343,,20,28.187139993,4
0,45700,118247,174711,DebtCon,Self,11,0,0,170.65222452,0,5,37.730751386,4
1,45700,,50800,DebtCon,ProfExe,13,3,2,97.4,4,46,,4
0,46300,120636,178823,DebtCon,Self,11,0,0,188.0436192,0,3,40.915141271,4
0,46900,91672,158953,DebtCon,Other,16,0,0,221.13236316,8,19,38.109227516,4
0,47000,42437,109553,HomeImp,Self,10,0,0,206.71407561,2,35,40.142521056,4
0,49200,40694,69777,DebtCon,Office,3,1,,205.10488241,0,16,30.214904343,4
0,49900,45455,102971,HomeImp,Self,9,0,0,197.96330934,2,36,42.064279228,4
1,50200,34668,,DebtCon,Mgr,7,1,0,117.68254783,1,5,36.72448606,4
0,50800,,91305,HomeImp,Other,,0,0,344.95417824,0,7,23.519128515,4
0,51300,,85255,HomeImp,Self,10,0,0,166.72793489,0,22,26.572625015,4
0,52200,41301,67400,DebtCon,Office,5,1,,181.50235431,1,15,30.626188266,4
0,52200,,81115,HomeImp,Self,10,0,0,173.21428423,1,21,24.981882821,4
0,53000,180371,256589,DebtCon,ProfExe,4,0,0,240.15780198,1,33,36.477617807,4
0,53900,,91309,HomeImp,Other,,0,0,349.79574811,0,6,22.061329914,4
0,54000,176922,256977,DebtCon,ProfExe,6,0,0,225.56569998,2,33,37.989689206,4
1,56800,95321,169000,DebtCon,Other,3,0,0,239.43333333,4,38,,4
0,59200,43877,74768,DebtCon,Other,5,0,0,102.55031718,0,21,31.304267434,4
0,59500,47485,69981,DebtCon,Other,4,0,0,100.13931115,0,20,29.473673305,4
0,60000,38944,69961,DebtCon,Other,2,0,0,96.693928882,0,20,28.385501018,4
0,60500,40669,70207,DebtCon,Other,3,0,0,96.266067961,0,21,29.36696636,4
0,64900,69786,148769,HomeImp,Office,10,0,0,129.08447886,0,11,43.519942711,4
0,68700,197356,291242,DebtCon,Self,10,0,0,217.80164742,2,24,29.423058044,4
0,69700,191972,294367,DebtCon,Self,10,0,0,230.70561338,2,25,28.201870511,4
0,70300,197761,294169,DebtCon,Self,9,0,0,212.23972489,2,24,28.907073332,4
0,70500,196690,288512,DebtCon,Self,9,0,0,227.02713568,2,24,29.582300922,4
1,76500,38206,90000,DebtCon,Other,12,0,0,134.9,0,26,,4
0,79200,22940,110114,HomeImp,,28,0,1,144.61612625,0,13,32.366511586,4
0,80300,20370,109127,HomeImp,,27,0,1,142.17430035,0,13,33.468763239,4
0,80600,16337,109370,HomeImp,,28,0,0,137.43999135,0,14,34.202005032,4
